,ARS_ID,정류소명_x,X좌표,Y좌표,행정구명,정류소명_y
6182,15588,한성교회.백암고,126.842932,37.51110809,양천구,한성교회.백암고
6183,15589,금옥여고.대우미래사랑아파트,126.8436827,37.50966462,양천구,금옥여고.대우미래사랑아파트
6184,15591,동일하이빌아파트,126.8406524,37.51014356,양천구,동일하이빌아파트
6185,15593,현대아파트.월드메르디앙아파트,126.8703584,37.53871227,양천구,현대아파트.월드메르디앙아파트
6186,15594,롯데캐슬아파트.목3동시장,126.8670352,37.54807006,양천구,롯데캐슬아파트.목3동시장
6187,15596,신정이펜하우스1단지,126.8280891,37.51506022,양천구,신정이펜하우스1단지
6188,15599,서남병원,126.8325984,37.51173975,양천구,서남병원
6189,15600,신은초등학교,126.8335393,37.5133381,양천구,신은초등학교
6190,15614,신은초등학교,126.8336663,37.51344415,양천구,신은초등학교
6191,15635,서남병원,126.8325259,37.511757,양천구,서남병원
6192,15637,이펜하우스3.4단지,126.8295805,37.51204853,양천구,이펜하우스3.4단지
6193,15638,양천어르신요양센터,126.82891,37.51344186,양천구,양천어르신요양센터
6194,15639,신정이펜하우스1단지.새금성교회,126.8284977,37.51445264,양천구,신정이펜하우스1단지.새금성교회
6195,15691,목동역,126.8642855,37.52536741,양천구,목동역
6196,15692,목동역,126.8647257,37.52533548,양천구,목동역
6197,15693,갈산초등학교,126.8700048,37.51293597,양천구,갈산초등학교
6198,15694,갈산초등학교,126.8703835,37.51304632,양천구,갈산초등학교
6199,15695,화곡입구,126.8272224,37.53699272,양천구,화곡입구
6200,15696,화곡입구,126.827728,37.53709889,양천구,화곡입구
6201,15700,국립과학수사연구소,126.8366145,37.52302142,양천구,국립과학수사연구소
6202,15702,서부트럭터미널,126.8437883,37.50782651,양천구,서부트럭터미널
6203,15703,대일고등학교,126.8638776,37.53940874,양천구,대일고등학교
6204,15718,양천공영차고지,126.8374185,37.5084115,양천구,양천공영차고지
6205,15801,오목교역,126.875144,37.52343784,양천구,오목교역
6206,15806,오목교역,126.8753761,37.52332997,양천구,오목교역
6207,15808,신도림4차e편한세상,126.8877444,37.51219814,양천구,신도림4차e편한세상
6208,15909,목동현대백화점,126.8741805,37.52816907,양천구,목동현대백화점
6209,15992,강서양천교육지원청,126.8306668,37.54108456,양천구,강서교육청
6210,15995,거산아파트,126.8316906,37.5407169,양천구,거산아파트
6211,15996,우리은행앞,126.8277442,37.53593379,양천구,우리은행앞
6212,16001,염창역.서울도시가스,126.8758966,37.5471462,강서구,염창역.서울도시가스
6213,16002,염창역.서울도시가스,126.8750053,37.54696382,강서구,염창역.서울도시가스
6214,16003,등촌역.강서보건소,126.8687187,37.54911388,강서구,등촌역.강서보건소
6215,16004,등촌역.강서보건소,126.8675998,37.54941062,강서구,등촌역.강서보건소
6216,16005,등촌중학교.백석초등학교,126.8614386,37.55262621,강서구,등촌중학교 백석초등학교
6217,16006,등촌중학교.백석초등학교,126.8606811,37.55290522,강서구,등촌중학교 백석초등학교
6218,16007,강서구청사거리.서울디지털대학교,126.8555268,37.55488738,강서구,강서구청사거리.서울디지털대학교
6219,16008,강서구청사거리.서울디지털대학교,126.8540843,37.55523558,강서구,강서구청사거리.서울디지털대학교
6220,16009,KBS스포츠월드,126.8505123,37.55678225,강서구,KBS스포츠월드
6221,16010,KBS스포츠월드,126.8489274,37.55705053,강서구,KBS스포츠월드
6222,16011,한국가스기술공사,126.8456319,37.55802159,강서구,한국가스기술공사
